predator,prey
0.0001,0.00008
0.0000449,0.000161
0.0000449,0.0000592
0.0000449,0.0002
0.0000449,0.0005
0.0000449,0.0000535
0.0000449,0.00114
0.0000449,0.0001
0.0000449,0.0002
0.0000449,0.00004
0.0000449,0.00005
0.0000449,0.000062
0.0000449,0.00117
0.0000449,0.00008
0.0000449,0.000162
0.0000449,0.000025
0.0000449,0.00008
0.0000449,0.0002
0.00483,0.0002
0.00483,0.00315
0.00483,0.000907
0.00483,0.00231
0.00483,0.006
0.00483,0.000767
0.00483,0.0001
0.00483,0.0046
0.00483,0.0000732
0.00483,0.000612
0.00483,0.000612
0.00483,0.0012
0.00483,0.0008
0.00483,0.0005
0.00483,0.00059
0.00483,0.00045
0.00483,0.000463
0.00483,0.0022
0.00483,0.0115
0.00483,0.00014
0.00613,0.00221
0.00613,0.0005
0.00613,0.000742
0.00613,0.0046
0.00613,0.00265
0.00613,0.0057
0.00613,0.0002
0.00613,0.0000535
0.00613,0.0000732
0.00613,0.00114
0.00613,0.0001
0.00613,0.0002
0.00613,0.00004
0.00613,0.000612
0.00613,0.000612
0.00613,0.0054
0.00613,0.00005
0.00613,0.000062
0.00613,0.0012
0.00613,0.0047
0.00613,0.0031
0.00613,0.0008
0.00613,0.0005
0.00613,0.00059
0.00613,0.00045
0.00613,0.000463
0.00613,0.00008
0.00613,0.00008
0.00613,0.00014
0.00613,0.0031
0.00613,0.000175
0.00613,0.0013
0.00613,0.0029
40,10
40,20
40,35
0.0002,0.00315
0.0002,0.000179
0.0002,0.000383
0.0002,0.000529
0.0002,0.000179
0.0002,0.0002
0.0002,0.000225
0.0002,0.0002
0.0002,0.00025
0.0002,0.0000745
0.0002,0.0000455
0.0002,0.000639
0.0002,0.0002
0.0002,0.0006
0.0002,0.000157
0.0002,0.000742
0.0002,0.0002
0.0002,0.000043
0.0002,0.0000872
0.0002,0.0007
0.0002,0.0001
0.0002,0.0001
0.0002,0.0005
0.0002,0.00123
0.0002,0.00159
0.0002,0.00117
0.0002,0.00008
0.0002,0.000162
0.0002,0.000319
0.0002,0.0002
0.118,0.00245
0.118,0.0356
0.118,0.0142
0.118,0.00483
0.118,0.0089
0.118,0.118
0.118,0.0111
0.118,0.0273
0.118,0.0089
0.118,0.0273
0.118,0.0338
0.118,0.00125
0.118,0.002
0.118,0.0054
0.118,0.0047
0.118,0.0031
0.118,0.0026
0.118,0.00593
0.118,0.0031
0.118,0.0046
0.118,0.00613
0.118,0.0067
0.118,0.083
0.118,0.0106
0.118,0.0217
0.118,0.00783
0.118,0.00227
0.118,0.0029
0.00452,0.00245
0.00452,0.0002
0.00452,0.000922
0.00452,0.00315
0.00452,0.0356
0.00452,0.00102
0.00452,0.0142
0.00452,0.00483
0.00452,0.00211
0.00452,0.00115
0.00452,0.0089
0.00452,0.00433
0.00452,0.000907
0.00452,0.00452
0.00452,0.00231
0.00452,0.006
0.00452,0.0111
0.00452,0.0273
0.00452,0.0089
0.00452,0.0273
0.00452,0.0338
0.00452,0.0006
0.00452,0.0001
0.00452,0.0046
0.00452,0.00125
0.00452,0.0000732
0.00452,0.000612
0.00452,0.000612
0.00452,0.0054
0.00452,0.0012
0.00452,0.0047
0.00452,0.0031
0.00452,0.0008
0.00452,0.0005
0.00452,0.00059
0.00452,0.00045
0.00452,0.000463
0.00452,0.0022
0.00452,0.0115
0.00452,0.00593
0.00452,0.00014
0.00452,0.0031
0.00452,0.00227
0.00452,0.0013
0.00452,0.0029
0.0217,0.000157
0.0217,0.0009
0.0217,0.0035
0.0217,0.0001
0.0217,0.00265
0.0217,0.00193
0.0217,0.0000535
0.0217,0.00125
0.0217,0.0000732
0.0217,0.00114
0.0217,0.0002
0.0217,0.00004
0.0217,0.002
0.0217,0.000612
0.0217,0.000612
0.0217,0.0054
0.0217,0.000062
0.0217,0.0012
0.0217,0.0047
0.0217,0.0031
0.0217,0.0008
0.0217,0.0005
0.0217,0.00059
0.0217,0.00045
0.0217,0.000463
0.0217,0.00123
0.0217,0.0026
0.0217,0.00117
0.0217,0.00008
0.0217,0.000162
0.0217,0.000319
0.0217,0.00593
0.0217,0.0002
0.0217,0.00783
0.0217,0.00227
0.000225,0.000157
0.000225,0.000043
0.000225,0.00008
0.000225,0.000162
0.006,0.00315
0.006,0.0000449
0.006,0.000767
0.006,0.000742
0.006,0.0002
0.006,0.0000732
0.006,0.000612
0.006,0.000612
0.006,0.0005
0.006,0.00059
0.006,0.000463
0.006,0.00123
0.006,0.00159
0.006,0.000319
0.006,0.000175
210,0.0816
210,0.107
210,0.107
210,0.0793
210,0.083
210,0.0106
210,0.00783
0.000179,0.000157
0.000179,0.000043
0.000179,0.00008
0.000179,0.000162
0.00123,0.00001
0.00123,0.00001
0.00123,0.00001
0.0088,0.00125
0.0088,0.002
0.00004,0.00008
0.00004,0.000025
0.00004,0.00008
0.0067,0.00221
0.0067,0.0005
0.0067,0.000742
0.0067,0.0046
0.0067,0.00265
0.0067,0.0057
0.0067,0.0002
0.0067,0.0000535
0.0067,0.0000732
0.0067,0.00114
0.0067,0.0001
0.0067,0.0002
0.0067,0.00004
0.0067,0.000612
0.0067,0.000612
0.0067,0.0054
0.0067,0.00005
0.0067,0.000062
0.0067,0.0012
0.0067,0.0047
0.0067,0.0031
0.0067,0.0008
0.0067,0.0005
0.0067,0.00059
0.0067,0.00045
0.0067,0.000463
0.0067,0.00008
0.0067,0.00008
0.0067,0.00014
0.0067,0.0031
0.0067,0.000175
0.0067,0.0013
0.0067,0.0029
10,0.00245
10,0.0002
10,0.000922
10,0.00268
10,0.00768
10,0.00163
10,0.00288
10,0.00372
10,0.00211
10,0.0127
10,0.0009
10,0.00221
10,0.0035
10,0.00265
10,0.0057
10,0.0009
10,0.000952
10,0.000937
10,0.00125
10,0.002
10,0.0217
10,0.0002
10,0.00783
10,0.00227
0.0356,0.0001
0.0356,0.0046
0.0356,0.0054
0.0356,0.0012
0.0356,0.0047
0.0356,0.0031
0.0356,0.0008
0.0356,0.0022
0.0356,0.0115
0.0356,0.00593
0.0356,0.00014
0.0356,0.0031
0.0356,0.0046
0.0356,0.00613
0.0356,0.0067
0.0356,0.083
0.0356,0.0106
0.0356,0.0013
0.0356,0.0029
0.00102,0.0001
0.00102,0.0005
0.00102,0.000742
0.00102,0.0046
0.00102,0.0002
0.00102,0.0000732
0.00102,0.00114
0.00102,0.0001
0.00102,0.0002
0.00102,0.000612
0.00102,0.000612
0.00102,0.00005
0.00102,0.000062
0.00102,0.0012
0.00102,0.0008
0.00102,0.0005
0.00102,0.00059
0.00102,0.00045
0.00102,0.000463
0.00102,0.0022
0.00102,0.0115
0.00102,0.00159
0.00102,0.00014
0.00102,0.000175
0.0007,0.00315
0.0007,0.000179
0.0007,0.000383
0.0007,0.000529
0.0007,0.000179
0.0007,0.0002
0.0007,0.000225
0.0007,0.0002
0.0007,0.00025
0.0007,0.0000745
0.0007,0.0000455
0.0007,0.000639
0.0007,0.0002
0.0007,0.0006
0.0007,0.000157
0.0007,0.000742
0.0007,0.0002
0.0007,0.000043
0.0007,0.0000872
0.0007,0.0001
0.0007,0.00123
0.0007,0.00159
0.0007,0.00117
0.0007,0.00008
0.0007,0.000162
0.0007,0.000319
0.0007,0.0002
0.0793,0.00221
0.0793,0.0005
0.0793,0.000742
0.0793,0.0046
0.0793,0.00265
0.0793,0.0057
0.0793,0.0002
0.0793,0.0000535
0.0793,0.0000732
0.0793,0.00114
0.0793,0.0001
0.0793,0.0002
0.0793,0.00004
0.0793,0.000612
0.0793,0.000612
0.0793,0.0054
0.0793,0.00005
0.0793,0.000062
0.0793,0.0012
0.0793,0.0047
0.0793,0.0031
0.0793,0.0008
0.0793,0.0005
0.0793,0.00059
0.0793,0.00045
0.0793,0.000463
0.0793,0.00008
0.0793,0.00008
0.0793,0.00014
0.0793,0.0031
0.0793,0.000175
0.0793,0.0046
0.0793,0.0013
0.0793,0.0029
0.002,0.00245
0.002,0.0002
0.002,0.000922
13,0.0000449
13,0.00483
13,0.0005
13,0.00025
13,0.00268
13,0.0000745
13,0.00768
13,0.00163
13,0.00288
13,0.00372
13,0.00211
13,0.000639
13,0.00115
13,0.0089
13,0.00433
13,0.000907
13,0.118
13,0.00452
13,0.00231
13,0.0000592
13,0.006
13,0.0111
13,0.000767
13,0.00164
13,0.000433
13,0.0127
13,0.0273
13,0.0089
13,0.0273
13,0.0338
13,0.000157
13,0.0009
13,0.00221
13,0.0035
13,0.0001
13,0.0005
13,0.000742
13,0.0046
13,0.00177
13,0.0002
13,0.00265
13,0.0057
13,0.0002
13,0.0009
13,0.00193
13,0.0007
13,0.0001
13,0.000952
13,0.0001
13,0.0003
13,0.0005
13,0.000937
13,0.00125
13,0.002
13,0.00123
13,0.0022
13,0.0026
13,0.0115
13,0.00159
13,0.00117
13,0.000319
13,0.00593
13,0.00014
13,0.0031
13,0.000175
13,0.0816
13,0.0046
13,0.00613
13,0.0067
13,0.107
13,0.107
13,0.0793
13,0.083
13,0.0106
13,0.0217
13,0.0002
13,0.00783
13,0.00227
13,0.0013
13,0.0029
0.00268,0.00315
0.00268,0.00025
0.00268,0.000639
0.00268,0.000742
0.00268,0.0007
0.00268,0.0001
0.00268,0.0001
0.00268,0.0005
0.00268,0.00123
0.00268,0.00159
0.00268,0.000319
0.0111,0.0002
0.0111,0.00315
0.0111,0.000907
0.0111,0.00231
0.0111,0.006
0.0111,0.0046
0.0111,0.000612
0.0111,0.000612
0.0111,0.0012
0.0111,0.0008
0.0111,0.0005
0.0111,0.00045
0.0111,0.000463
0.0111,0.0022
0.0111,0.0115
0.0111,0.00014
0.0000872,0.000529
0.0000872,0.000179
0.0000872,0.0002
0.0000872,0.000225
0.0000872,0.0002
0.0000872,0.0000745
0.0000872,0.0000455
0.0000872,0.0002
0.0000872,0.000157
0.0000872,0.000043
0.0000872,0.00008
0.0000872,0.000162
0.0026,0.00001
0.0026,0.00001
0.0026,0.0005
0.0026,0.00025
0.0026,0.0000745
0.0026,0.0000455
0.0026,0.000639
0.0026,0.00115
0.0026,0.0000592
0.0026,0.000767
0.0026,0.0002
0.0026,0.0009
0.0026,0.0035
0.0026,0.00265
0.0026,0.00193
0.0026,0.00125
0.0026,0.00123
0.0026,0.0022
0.0026,0.0026
0.0026,0.0115
0.0026,0.00159
0.0026,0.00117
0.0026,0.00008
0.0026,0.000162
0.0026,0.000319
0.0026,0.00593
100,2
100,0.0088
100,0.00245
100,0.0002
100,0.000922
100,10
100,20
100,35
0.0142,0.0001
0.0142,0.000742
0.0142,0.0046
0.0142,0.0000732
0.0142,0.000612
0.0142,0.000612
0.0142,0.0054
0.0142,0.0012
0.0142,0.0047
0.0142,0.0031
0.0142,0.0008
0.0142,0.0005
0.0142,0.00059
0.0142,0.00045
0.0142,0.000463
0.0142,0.0022
0.0142,0.0115
0.0142,0.00159
0.0142,0.00593
0.0142,0.00014
0.0142,0.0031
0.0142,0.000175
0.0142,0.0013
0.0142,0.0029
0.0003,0.00315
0.0003,0.0005
0.0003,0.000179
0.0003,0.000383
0.0003,0.000529
0.0003,0.000179
0.0003,0.0002
0.0003,0.000225
0.0003,0.0002
0.0003,0.00025
0.0003,0.0000745
0.0003,0.0000455
0.0003,0.000639
0.0003,0.00115
0.0003,0.0002
0.0003,0.0006
0.0003,0.000157
0.0003,0.000742
0.0003,0.0002
0.0003,0.000043
0.0003,0.0000872
0.0003,0.0007
0.0003,0.0001
0.0003,0.0002
0.0003,0.0001
0.0003,0.0005
0.0003,0.00123
0.0003,0.00159
0.0003,0.00117
0.0003,0.00008
0.0003,0.000162
0.0003,0.000319
0.0003,0.0002
0.0005,0.00315
0.0005,0.000179
0.0005,0.000383
0.0005,0.000529
0.0005,0.000179
0.0005,0.0002
0.0005,0.000225
0.0005,0.0002
0.0005,0.00025
0.0005,0.0000745
0.0005,0.0000455
0.0005,0.000639
0.0005,0.0002
0.0005,0.0006
0.0005,0.000157
0.0005,0.000742
0.0005,0.0002
0.0005,0.000043
0.0005,0.0000872
0.0005,0.0007
0.0005,0.0001
0.0005,0.00123
0.0005,0.00159
0.0005,0.00117
0.0005,0.00008
0.0005,0.000162
0.0005,0.000319
0.0005,0.0002
0.000937,0.0002
0.000937,0.00315
0.000937,0.0005
0.000937,0.000179
0.000937,0.000383
0.000937,0.000529
0.000937,0.0002
0.000937,0.000225
0.000937,0.0002
0.000937,0.00025
0.000937,0.0000745
0.000937,0.0000455
0.000937,0.000639
0.000937,0.00115
0.000937,0.0002
0.000937,0.0006
0.000937,0.000157
0.000937,0.000742
0.000937,0.00177
0.000937,0.0002
0.000937,0.000043
0.000937,0.00193
0.000937,0.0000872
0.000937,0.0007
0.000937,0.0001
0.000937,0.0002
0.000937,0.0001
0.000937,0.0003
0.000937,0.0005
0.000937,0.00123
0.000937,0.0022
0.000937,0.00159
0.000937,0.00117
0.000937,0.00008
0.000937,0.000162
0.000937,0.000319
0.000937,0.0002
0.000952,0.0002
0.000952,0.000922
0.000952,0.00315
0.000952,0.0005
0.000952,0.000383
0.000952,0.00025
0.000952,0.00268
0.000952,0.00768
0.000952,0.00163
0.000952,0.00288
0.000952,0.00372
0.000952,0.00211
0.000952,0.000639
0.000952,0.00115
0.000952,0.0127
0.000952,0.0089
0.000952,0.0273
0.000952,0.0338
0.000952,0.0009
0.000952,0.00221
0.000952,0.0035
0.000952,0.000742
0.000952,0.00177
0.000952,0.0002
0.000952,0.0057
0.000952,0.0009
0.000952,0.00193
0.000952,0.0007
0.000952,0.0001
0.000952,0.0002
0.000952,0.0001
0.000952,0.0003
0.000952,0.0005
0.000952,0.000937
0.000952,0.00123
0.000952,0.0022
0.000952,0.0115
0.000952,0.00159
0.000952,0.000319
0.000952,0.00593
0.000952,0.0002
0.00288,0.00315
0.00288,0.00025
0.00288,0.000639
0.00288,0.000742
0.00288,0.0007
0.00288,0.0001
0.00288,0.0002
0.00288,0.0001
0.00288,0.0005
0.00288,0.00123
0.00288,0.00159
0.00372,0.00315
0.00372,0.0005
0.00372,0.00025
0.00372,0.000639
0.00372,0.00115
0.00372,0.000742
0.00372,0.0007
0.00372,0.0001
0.00372,0.0002
0.00372,0.0001
0.00372,0.0003
0.00372,0.0005
0.00372,0.00159
0.00211,0.00315
0.00211,0.00025
0.00211,0.000639
0.00211,0.0273
0.00211,0.0089
0.00211,0.0273
0.00211,0.0338
0.00211,0.0006
0.00211,0.000742
0.00211,0.0007
0.00211,0.0001
0.00211,0.00123
0.00211,0.00159
0.00211,0.000319
0.000639,0.0002
0.000639,0.0002
0.000639,0.0000872
0.000639,0.00117
0.000639,0.000162
0.000639,0.0002
0.00115,0.00025
0.00115,0.000639
0.00115,0.000742
0.00115,0.00123
0.00115,0.00159
0.00115,0.000319
0.00115,0.0002
2,0.0088
2,0.00245
2,0.0002
2,0.000922
2,0.00768
2,0.0127
2,0.0273
2,0.0089
2,0.0273
2,0.0338
2,0.0009
2,0.0035
2,0.00265
2,0.0057
2,0.0009
2,0.000952
2,0.00125
2,0.0054
2,0.0012
2,0.0047
2,0.0031
2,0.00593
2,0.00227
2,0.0013
2,0.0029
0.0002,0.000157
0.0002,0.0000535
0.0002,0.00114
0.0002,0.0002
0.0002,0.00004
0.0002,0.000062
0.0002,0.00117
0.0002,0.00008
0.0002,0.000162
0.00231,0.00315
0.00231,0.0000449
0.00231,0.000767
0.00231,0.000742
0.00231,0.0002
0.00231,0.0000732
0.00231,0.000612
0.00231,0.000612
0.00231,0.00059
0.00231,0.000463
0.00231,0.00123
0.00231,0.00159
0.00231,0.000319
0.00231,0.000175
0.0000592,0.00004
0.0000592,0.00008
0.0000592,0.000162
0.0000592,0.000025
0.0000592,0.00008
0.000767,0.0000449
0.000767,0.0000592
0.000767,0.0002
0.000767,0.0005
0.000767,0.0002
0.000767,0.0000535
0.000767,0.00114
0.000767,0.0001
0.000767,0.0002
0.000767,0.00005
0.000767,0.000062
0.000767,0.00117
0.000767,0.000319
0.000767,0.0002
0.107,0.00221
0.107,0.0005
0.107,0.000742
0.107,0.0046
0.107,0.00265
0.107,0.0057
0.107,0.0002
0.107,0.0000535
0.107,0.0000732
0.107,0.00114
0.107,0.0001
0.107,0.0002
0.107,0.00004
0.107,0.000612
0.107,0.000612
0.107,0.0054
0.107,0.00005
0.107,0.000062
0.107,0.0012
0.107,0.0047
0.107,0.0031
0.107,0.0008
0.107,0.0005
0.107,0.00059
0.107,0.00045
0.107,0.000463
0.107,0.00008
0.107,0.00008
0.107,0.00014
0.107,0.0031
0.107,0.000175
0.107,0.0046
0.107,0.0013
0.107,0.0029
0.107,0.00221
0.107,0.0005
0.107,0.000742
0.107,0.0046
0.107,0.00265
0.107,0.0057
0.107,0.0002
0.107,0.0000535
0.107,0.0000732
0.107,0.00114
0.107,0.0001
0.107,0.0002
0.107,0.00004
0.107,0.000612
0.107,0.000612
0.107,0.0054
0.107,0.00005
0.107,0.000062
0.107,0.0012
0.107,0.0047
0.107,0.0031
0.107,0.0008
0.107,0.0005
0.107,0.00059
0.107,0.00045
0.107,0.000463
0.107,0.00008
0.107,0.00008
0.107,0.00014
0.107,0.0031
0.107,0.000175
0.107,0.0046
0.107,0.0013
0.107,0.0029
0.0009,0.0002
0.0009,0.00315
0.0009,0.0005
0.0009,0.000179
0.0009,0.000383
0.0009,0.000529
0.0009,0.000225
0.0009,0.00025
0.0009,0.00268
0.0009,0.00163
0.0009,0.00288
0.0009,0.00372
0.0009,0.00211
0.0009,0.000639
0.0009,0.00115
0.0009,0.0002
0.0009,0.0089
0.0009,0.0006
0.0009,0.0009
0.0009,0.00221
0.0009,0.0035
0.0009,0.000742
0.0009,0.00177
0.0009,0.0002
0.0009,0.00193
0.0009,0.0000872
0.0009,0.0007
0.0009,0.0001
0.0009,0.0002
0.0009,0.0001
0.0009,0.0003
0.0009,0.0005
0.0009,0.000937
0.0009,0.00123
0.0009,0.0022
0.0009,0.0115
0.0009,0.00159
0.0009,0.00117
0.0009,0.000319
0.0009,0.0002
0.00193,0.00001
0.00193,0.00001
0.00193,0.00315
0.00193,0.0005
0.00193,0.000179
0.00193,0.000383
0.00193,0.000529
0.00193,0.000179
0.00193,0.0002
0.00193,0.000225
0.00193,0.0002
0.00193,0.00025
0.00193,0.0000745
0.00193,0.0000455
0.00193,0.000639
0.00193,0.00115
0.00193,0.0002
0.00193,0.0006
0.00193,0.000157
0.00193,0.000742
0.00193,0.00177
0.00193,0.0002
0.00193,0.000043
0.00193,0.0000872
0.00193,0.0007
0.00193,0.0001
0.00193,0.0002
0.00193,0.0001
0.00193,0.0003
0.00193,0.0005
0.00193,0.00123
0.00193,0.00159
0.00193,0.00117
0.00193,0.00008
0.00193,0.000162
0.00193,0.000319
0.00193,0.0002
0.0001,0.00315
0.0001,0.000179
0.0001,0.000383
0.0001,0.000529
0.0001,0.000179
0.0001,0.0002
0.0001,0.000225
0.0001,0.0002
0.0001,0.00025
0.0001,0.0000745
0.0001,0.0000455
0.0001,0.000639
0.0001,0.0002
0.0001,0.0006
0.0001,0.000157
0.0001,0.000742
0.0001,0.0002
0.0001,0.000043
0.0001,0.0000872
0.0001,0.00123
0.0001,0.00159
0.0001,0.00117
0.0001,0.00008
0.0001,0.000162
0.0001,0.000319
0.0001,0.0002
0.083,0.00221
0.083,0.0005
0.083,0.000742
0.083,0.0046
0.083,0.00265
0.083,0.0057
0.083,0.0002
0.083,0.0000535
0.083,0.0000732
0.083,0.00114
0.083,0.0001
0.083,0.0002
0.083,0.00004
0.083,0.000612
0.083,0.000612
0.083,0.0054
0.083,0.00005
0.083,0.000062
0.083,0.0012
0.083,0.0047
0.083,0.0031
0.083,0.0008
0.083,0.0005
0.083,0.00059
0.083,0.00045
0.083,0.000463
0.083,0.00008
0.083,0.00008
0.083,0.00014
0.083,0.0031
0.083,0.000175
0.083,0.0046
0.083,0.0013
0.083,0.0029
0.0106,0.00221
0.0106,0.0005
0.0106,0.000742
0.0106,0.0046
0.0106,0.00265
0.0106,0.0057
0.0106,0.0002
0.0106,0.0000535
0.0106,0.0000732
0.0106,0.00114
0.0106,0.0001
0.0106,0.0002
0.0106,0.00004
0.0106,0.000612
0.0106,0.000612
0.0106,0.0054
0.0106,0.00005
0.0106,0.000062
0.0106,0.0012
0.0106,0.0047
0.0106,0.0031
0.0106,0.0008
0.0106,0.0005
0.0106,0.00059
0.0106,0.00045
0.0106,0.000463
0.0106,0.00008
0.0106,0.00008
0.0106,0.00014
0.0106,0.0031
0.0106,0.000175
0.0106,0.0046
0.0106,0.0013
0.0106,0.0029
0.00164,0.0005
0.00164,0.0002
0.00164,0.0000535
0.00164,0.00114
0.00164,0.0001
0.00164,0.0002
0.00164,0.00004
0.00164,0.00005
0.00164,0.000062
0.00164,0.00008
0.00164,0.000025
0.00164,0.0002
0.000433,0.0005
0.000433,0.000742
0.000433,0.0002
0.000433,0.00114
0.000433,0.0001
0.000433,0.0002
0.000433,0.00005
0.000433,0.000062
0.000433,0.00159
0.000433,0.000175
0.000433,0.0002
0.00227,0.000157
0.00227,0.0009
0.00227,0.0035
0.00227,0.0001
0.00227,0.00265
0.00227,0.00193
0.00227,0.0000535
0.00227,0.00125
0.00227,0.0000732
0.00227,0.00114
0.00227,0.0001
0.00227,0.0002
0.00227,0.00004
0.00227,0.000612
0.00227,0.000612
0.00227,0.0054
0.00227,0.000062
0.00227,0.0012
0.00227,0.0047
0.00227,0.0008
0.00227,0.0005
0.00227,0.00059
0.00227,0.00045
0.00227,0.000463
0.00227,0.00123
0.00227,0.00117
0.00227,0.00008
0.00227,0.000162
0.00227,0.000319
0.00227,0.00593
0.00227,0.0002
0.0002,0.0000449
0.0002,0.0000592
0.0002,0.000767
0.0002,0.0002
0.0002,0.000157
0.0002,0.0005
0.0002,0.000742
0.0002,0.0002
0.0002,0.0002
0.0002,0.000043
0.0002,0.0000872
0.0002,0.0000535
0.0002,0.00114
0.0002,0.0001
0.0002,0.0002
0.0002,0.00004
0.0002,0.00005
0.0002,0.000062
0.0002,0.00123
0.0002,0.00159
0.0002,0.00117
0.0002,0.00008
0.0002,0.000162
0.0002,0.000319
0.0002,0.000025
0.0002,0.00008
0.0002,0.000175
0.0002,0.0002
0.0089,0.0089
0.0089,0.00433
0.0089,0.000907
0.0089,0.00452
0.0089,0.00231
0.0089,0.006
0.0089,0.0111
0.0089,0.0001
0.0089,0.0046
0.0089,0.0054
0.0089,0.0012
0.0089,0.0047
0.0089,0.0031
0.0089,0.0008
0.0089,0.0022
0.0089,0.0026
0.0089,0.0115
0.0089,0.00593
0.0089,0.00014
0.0089,0.0031
0.0089,0.0217
0.0089,0.00227
0.0089,0.0013
0.0089,0.0029
0.00433,0.0089
0.00433,0.00433
0.00433,0.000907
0.00433,0.00452
0.00433,0.00231
0.00433,0.006
0.00433,0.0111
0.00433,0.0001
0.00433,0.0046
0.00433,0.0000732
0.00433,0.000612
0.00433,0.000612
0.00433,0.0054
0.00433,0.0012
0.00433,0.0047
0.00433,0.0031
0.00433,0.0008
0.00433,0.0005
0.00433,0.00059
0.00433,0.00045
0.00433,0.000463
0.00433,0.0022
0.00433,0.0115
0.00433,0.00593
0.00433,0.00014
0.00433,0.0031
0.00433,0.00227
0.00433,0.0013
0.00433,0.0029
0.000907,0.00433
0.000907,0.000907
0.000907,0.00452
0.000907,0.00231
0.000907,0.006
0.000907,0.0111
0.000907,0.000767
0.000907,0.0001
0.000907,0.000742
0.000907,0.0046
0.000907,0.0002
0.000907,0.0000732
0.000907,0.000612
0.000907,0.000612
0.000907,0.0012
0.000907,0.0047
0.000907,0.0008
0.000907,0.0005
0.000907,0.00059
0.000907,0.00045
0.000907,0.000463
0.000907,0.00123
0.000907,0.0022
0.000907,0.0115
0.000907,0.00159
0.000907,0.000319
0.000907,0.00593
0.000907,0.00014
0.000907,0.0031
0.000907,0.000175
0.000907,0.0013
5000,2
5000,0.0088
5000,0.00245
5000,0.0002
5000,0.000922
5000,0.00265
5000,0.0217
5000,0.00783
5000,0.00227
5000,35
0.0005,0.00315
0.0005,0.000639
0.0005,0.0007
0.0005,0.0001
0.0005,0.0002
0.0005,0.0001
0.0005,0.0005
0.0005,0.00123
0.0005,0.00159
0.0005,0.000319
0.0005,0.0002
0.0046,0.00221
0.0046,0.0005
0.0046,0.000742
0.0046,0.0046
0.0046,0.00265
0.0046,0.0057
0.0046,0.0002
0.0046,0.0000535
0.0046,0.0000732
0.0046,0.00114
0.0046,0.0001
0.0046,0.0002
0.0046,0.00004
0.0046,0.000612
0.0046,0.000612
0.0046,0.0054
0.0046,0.00005
0.0046,0.000062
0.0046,0.0012
0.0046,0.0047
0.0046,0.0031
0.0046,0.0008
0.0046,0.0005
0.0046,0.00059
0.0046,0.00045
0.0046,0.000463
0.0046,0.00008
0.0046,0.00008
0.0046,0.00014
0.0046,0.0031
0.0046,0.000175
0.0046,0.0013
0.0046,0.0029
0.0000115,0.0000115
0.0000115,0.00001
0.0000115,0.00001
0.0000115,0.00001
0.0000995,0.0000975
0.0000995,0.000217
0.0000995,0.000213
0.0000995,0.000142
0.0000995,0.00264
0.0000995,0.00149
0.0000995,0.00555
0.0000995,0.0064
0.0000995,0.000406
0.0000995,0.0006
0.0000995,0.0000854
0.0000995,0.00028
0.0000995,0.0000854
0.0000995,0.000135
0.0000995,0.0000536
0.0000995,0.0000234
0.0000995,0.00209
0.0000995,0.000946
0.0000995,0.00015
0.0000995,0.000305
0.0000995,0.0000854
20,0.0011
20,0.00171
20,0.00405
20,0.0085
20,0.00111
20,0.00359
20,0.00436
20,0.0109
20,0.000199
20,0.00461
20,0.00888
20,0.00427
20,0.000683
20,0.0476
20,0.00125
20,0.002
20,0.00224
0.00816,0.0000439
0.00816,0.0124
0.00816,0.00197
0.00816,0.000133
0.00816,0.000117
0.00816,0.0002
0.00816,0.00014
0.00816,0.000291
0.00816,0.0006
0.00816,0.000633
0.00816,0.000633
0.00816,0.00024
0.00816,0.000106
0.00816,0.00567
0.00816,0.0019
0.00816,0.0039
0.00816,0.0035
0.00816,0.0113
0.00816,0.0005
0.00816,0.00066
0.00816,0.0012
0.00816,0.0000897
0.00816,0.0005
0.00816,0.0005
0.00816,0.000114
0.00816,0.0083
0.0000975,0.0000854
0.0000975,0.00028
0.0000975,0.0000854
0.0000975,0.0000536
0.0000975,0.0000234
0.0000975,0.00209
0.0000975,0.000946
0.00315,0.0000424
0.00315,0.00264
0.00315,0.000847
0.00315,0.000598
0.00315,0.00021
0.00315,0.0000854
0.00315,0.0112
0.00315,0.0000995
0.00315,0.000117
0.00315,0.00024
0.00315,0.000106
0.00315,0.000463
0.00315,0.0032
0.00315,0.000114
0.00315,0.000254
0.00315,0.00015
0.0000427,0.0000439
0.0000427,0.00197
0.0000427,0.000117
0.0000427,0.0002
0.0000427,0.00014
0.0000427,0.000291
0.0000427,0.00024
0.0000427,0.000106
0.0000427,0.00209
0.0000427,0.0032
0.0000427,0.00015
0.0000427,0.0000644
0.0000427,0.0000897
0.0000427,0.000305
0.0000427,0.0000854
0.00504,0.0124
0.00504,0.0006
0.00504,0.00567
0.00504,0.0019
0.00504,0.0039
0.00504,0.0035
0.00504,0.0005
0.00504,0.00066
0.00504,0.0012
0.00504,0.00101
0.00504,0.0023
0.00504,0.00014
0.00504,0.0005
0.00504,0.0005
0.00405,0.00315
0.00405,0.00165
0.00405,0.00152
0.00405,0.0112
0.00405,0.000133
0.00405,0.000463
0.00405,0.0032
0.00405,0.000114
0.00405,0.000254
0.00282,0.00816
0.00282,0.0107
0.00282,0.0107
0.00282,0.0083
0.00282,0.00885
0.00282,0.0185
0.00282,0.0206
0.00282,0.0666
0.00282,0.00568
0.00282,0.0662
0.00282,0.00852
0.00282,0.0269
0.00282,0.018
0.00282,0.00418
0.00282,0.00704
0.00282,0.00489
0.000213,0.0000854
